Fecha;(1) Presion Atmosferica (hPa);Lluvia Caida (mm);(6) Vel. Viento (Km/h);(8) Dir. Viento (grados);(9) Vel. Rafaga (Km/h);(10) Dir. Rafaga (grados);(11) Temperatura de Aire exterior (°C);(12) Humedad de Aire exterior (%);(15) Radiacion Solar (w/m2);(16) Bateria ADQ (Vcc)
30-01-2023 19:00;1001.10;0.00;3.60;166.00;10.90;126.00;35.40;40.00;258.00;6.61
30-01-2023 19:15;1001.30;0.00;3.00;187.00;9.80;232.00;34.40;41.00;197.00;6.59
30-01-2023 19:30;1001.30;0.00;1.60;181.00;7.70;137.00;33.80;42.00;90.00;6.58
30-01-2023 19:45;1001.50;0.00;0.90;193.00;7.70;161.00;33.20;45.00;70.00;6.58
30-01-2023 20:00;1001.60;0.00;0.50;214.00;3.30;195.00;32.50;48.00;5.00;6.57
30-01-2023 20:15;1001.70;0.00;0.10;179.00;3.30;108.00;31.70;50.00;3.00;6.57
30-01-2023 20:30;1001.80;0.00;0.10;245.00;1.10;221.00;30.60;53.00;0.00;6.56
30-01-2023 20:45;1001.90;0.00;0.00;34.00;1.10;13.00;29.80;56.00;0.00;6.56
30-01-2023 21:00;1002.20;0.00;0.00;326.00;0.10;33.00;29.10;58.00;0.00;6.55
30-01-2023 21:15;1002.40;0.00;0.00;246.00;1.10;238.00;28.70;62.00;0.00;6.55
30-01-2023 21:30;1002.60;0.00;0.10;251.00;2.20;267.00;28.40;65.00;0.00;6.54
30-01-2023 21:45;1002.70;0.00;0.10;249.00;2.20;229.00;27.90;71.00;0.00;6.54
30-01-2023 22:00;1002.80;0.00;0.40;262.00;2.20;255.00;27.40;73.00;0.00;6.54
30-01-2023 22:15;1003.10;0.00;0.00;265.00;1.10;267.00;27.10;73.00;0.00;6.54
30-01-2023 22:30;1003.30;0.00;0.00;257.00;0.10;259.00;26.90;73.00;0.00;6.53
30-01-2023 22:45;1003.40;0.00;0.10;242.00;1.10;241.00;26.70;71.00;0.00;6.53
30-01-2023 23:00;1003.50;0.00;0.10;256.00;0.10;242.00;26.60;71.00;0.00;6.53
30-01-2023 23:15;1003.50;0.00;0.10;260.00;0.10;259.00;26.40;69.00;0.00;6.53
30-01-2023 23:30;1003.60;0.00;0.10;260.00;0.10;260.00;26.20;70.00;0.00;6.53
30-01-2023 23:45;1003.60;0.00;0.10;260.00;0.10;260.00;26.20;70.00;0.00;6.52
31-01-2023 00:00;1003.50;0.00;0.10;260.00;0.10;260.00;26.10;70.00;0.00;6.52
31-01-2023 00:15;1003.50;0.00;0.10;266.00;0.10;260.00;26.00;71.00;0.00;6.52
31-01-2023 00:30;1003.50;0.00;0.10;335.00;0.10;267.00;26.10;68.00;0.00;6.52
31-01-2023 00:45;1003.40;0.00;0.00;53.00;1.10;73.00;26.40;65.00;0.00;6.52
31-01-2023 01:00;1003.30;0.00;0.00;307.00;0.10;73.00;25.90;69.00;0.00;6.52
31-01-2023 01:15;1003.30;0.00;0.00;322.00;0.10;357.00;25.40;76.00;0.00;6.52
31-01-2023 01:30;1003.30;0.00;0.00;19.00;0.10;19.00;25.40;75.00;0.00;6.52
31-01-2023 01:45;1003.30;0.00;0.00;81.00;0.00;18.00;25.00;81.00;0.00;6.52
31-01-2023 02:00;1003.20;0.00;0.00;79.00;0.00;79.00;24.60;85.00;0.00;6.52
31-01-2023 02:15;1003.20;0.00;0.00;79.00;0.00;79.00;24.20;87.00;0.00;6.51
31-01-2023 02:30;1003.30;0.00;0.00;79.00;0.00;78.00;24.00;88.00;0.00;6.51
31-01-2023 02:45;1003.10;0.00;0.00;79.00;0.00;79.00;23.80;92.00;0.00;6.51
31-01-2023 03:00;1003.20;0.00;0.00;9.00;0.00;78.00;23.50;92.00;0.00;6.51
31-01-2023 03:15;1003.10;0.00;0.00;313.00;0.00;313.00;23.20;92.00;0.00;6.51
31-01-2023 03:30;1003.00;0.00;0.00;313.00;0.00;313.00;23.10;89.00;0.00;6.50
31-01-2023 03:45;1002.90;0.00;0.90;67.00;4.40;80.00;23.40;84.00;0.00;6.50
31-01-2023 04:00;1002.80;0.00;1.10;78.00;4.40;78.00;23.60;77.00;0.00;6.50
31-01-2023 04:15;1002.90;0.00;0.00;66.00;1.10;72.00;23.00;81.00;0.00;6.50
31-01-2023 04:30;1002.80;0.00;0.00;87.00;1.10;124.00;22.50;87.00;0.00;6.50
31-01-2023 04:45;1002.80;0.00;0.00;106.00;1.10;125.00;22.30;86.00;0.00;6.50
31-01-2023 05:00;1002.80;0.00;0.00;100.00;0.00;101.00;22.00;88.00;0.00;6.49
31-01-2023 05:15;1002.80;0.00;0.00;99.00;0.00;99.00;21.90;90.00;0.00;6.49
31-01-2023 05:30;1002.90;0.00;0.00;98.00;0.00;98.00;21.60;92.00;0.00;6.49
31-01-2023 05:45;1003.10;0.00;0.00;98.00;1.10;91.00;21.40;94.00;0.00;6.49
31-01-2023 06:00;1003.10;0.00;0.00;78.00;1.10;89.00;21.60;96.00;0.00;6.48
31-01-2023 06:15;1003.40;0.00;0.20;78.00;3.30;78.00;21.60;98.00;0.00;6.48
31-01-2023 06:30;1003.50;0.00;0.80;81.00;3.30;83.00;21.70;99.00;0.00;6.48
31-01-2023 06:45;1003.60;0.00;0.50;76.00;4.40;75.00;21.90;99.00;0.00;6.48
31-01-2023 07:00;1003.90;0.00;0.20;55.00;3.30;104.00;21.70;99.00;0.00;6.48
31-01-2023 07:15;1003.90;0.00;0.50;75.00;4.40;81.00;21.90;99.00;0.00;6.48
31-01-2023 07:30;1004.10;0.00;0.00;72.00;4.40;78.00;22.20;99.00;6.00;6.48
31-01-2023 07:45;1004.20;0.00;3.40;82.00;6.60;73.00;22.60;99.00;8.00;6.48
31-01-2023 08:00;1004.30;0.00;1.60;87.00;6.60;79.00;23.20;98.00;36.00;6.48
31-01-2023 08:15;1004.40;0.00;1.20;95.00;7.70;86.00;23.70;96.00;61.00;6.48
31-01-2023 08:30;1004.50;0.00;0.20;78.00;6.60;91.00;23.90;95.00;35.00;6.48
31-01-2023 08:45;1004.80;0.00;0.20;47.00;4.40;73.00;24.20;95.00;26.00;6.48
31-01-2023 09:00;1004.90;0.00;1.40;126.00;5.50;171.00;24.90;94.00;27.00;6.48
31-01-2023 09:15;1005.10;0.00;0.80;214.00;4.40;132.00;25.40;93.00;66.00;6.49
31-01-2023 09:30;1005.10;0.00;0.30;157.00;5.50;135.00;27.40;81.00;500.00;6.67
31-01-2023 09:45;1005.20;0.00;0.10;170.00;3.30;108.00;28.80;68.00;568.00;6.75
31-01-2023 10:00;1005.40;0.00;0.10;43.00;4.40;52.00;30.30;58.00;628.00;6.78
31-01-2023 10:15;1005.60;0.00;1.80;66.00;6.60;61.00;30.80;59.00;684.00;6.80
31-01-2023 10:30;1005.70;0.00;0.30;70.00;6.60;12.00;31.30;57.00;741.00;6.81
31-01-2023 10:45;1005.80;0.00;0.90;73.00;5.50;36.00;32.10;55.00;794.00;6.81
31-01-2023 11:00;1005.90;0.00;1.60;99.00;6.60;279.00;32.50;53.00;848.00;6.83
31-01-2023 11:15;1005.90;0.00;2.00;106.00;6.60;236.00;33.20;50.00;899.00;6.85
31-01-2023 11:30;1005.80;0.00;1.80;42.00;5.50;61.00;33.50;44.00;948.00;6.87
31-01-2023 11:45;1005.80;0.00;2.50;224.00;8.80;63.00;34.60;43.00;994.00;6.89
31-01-2023 12:00;1005.90;0.00;2.30;25.00;8.80;21.00;34.80;39.00;1032.00;6.90
31-01-2023 12:15;1005.80;0.00;3.90;68.00;9.80;32.00;36.10;37.00;1060.00;6.90
31-01-2023 12:30;1005.90;0.00;3.10;224.00;10.90;243.00;35.80;35.00;1082.00;6.90
31-01-2023 12:45;1005.80;0.00;2.20;119.00;7.70;237.00;37.30;36.00;1106.00;6.90
31-01-2023 13:00;1005.60;0.00;1.90;185.00;8.80;204.00;37.50;38.00;1130.00;6.91
31-01-2023 13:15;1005.50;0.00;2.90;217.00;9.80;179.00;37.70;34.00;1140.00;6.91
31-01-2023 13:30;1005.50;0.00;2.50;179.00;12.00;232.00;37.70;34.00;1142.00;6.91
31-01-2023 13:45;1005.30;0.00;4.50;134.00;12.00;129.00;37.70;37.00;1144.00;6.92
31-01-2023 14:00;1005.10;0.00;3.30;226.00;9.80;209.00;37.70;36.00;1138.00;6.92
31-01-2023 14:15;1005.10;0.00;4.50;208.00;13.10;276.00;37.40;38.00;1124.00;6.92
31-01-2023 14:30;1005.00;0.00;6.10;216.00;17.50;210.00;37.00;37.00;1114.00;6.92
31-01-2023 14:45;1005.00;0.00;5.80;203.00;13.10;195.00;37.80;37.00;1096.00;6.92
31-01-2023 15:00;1004.70;0.00;3.70;176.00;10.90;186.00;38.20;39.00;1068.00;6.92
31-01-2023 15:15;1004.70;0.00;4.10;187.00;10.90;208.00;38.00;37.00;1036.00;6.92
31-01-2023 15:30;1004.60;0.00;4.30;224.00;10.90;196.00;37.80;37.00;1006.00;6.92
31-01-2023 15:45;1004.50;0.00;5.30;216.00;13.10;265.00;37.70;36.00;972.00;6.92
31-01-2023 16:00;1004.40;0.00;6.20;218.00;16.40;232.00;37.30;37.00;929.00;6.92
31-01-2023 16:15;1004.30;0.00;5.90;228.00;13.10;227.00;37.20;36.00;886.00;6.92
31-01-2023 16:30;1004.20;0.00;8.00;230.00;20.40;218.00;36.90;37.00;837.00;6.92
31-01-2023 16:45;1004.30;0.00;5.90;224.00;16.40;260.00;37.50;36.00;785.00;6.92
31-01-2023 17:00;1004.10;0.00;8.60;234.00;17.50;227.00;36.80;37.00;732.00;6.92
31-01-2023 17:15;1003.90;0.00;7.00;232.00;16.40;232.00;36.90;37.00;677.00;6.92
31-01-2023 17:30;1003.70;0.00;7.80;236.00;19.50;234.00;36.90;35.00;618.00;6.92
31-01-2023 17:45;1003.60;0.00;7.40;224.00;20.40;192.00;36.40;36.00;562.00;6.92
31-01-2023 18:00;1003.50;0.00;7.10;234.00;16.40;240.00;36.30;37.00;503.00;6.91
31-01-2023 18:15;1003.50;0.00;7.50;227.00;18.60;242.00;36.10;37.00;443.00;6.88
31-01-2023 18:30;1003.60;0.00;7.70;232.00;19.50;255.00;35.80;38.00;383.00;6.80
31-01-2023 18:45;1003.50;0.00;6.70;229.00;13.10;231.00;35.60;38.00;323.00;6.70
31-01-2023 19:00;1003.50;0.00;6.50;232.00;14.20;244.00;34.80;38.00;263.00;6.62
31-01-2023 19:15;1003.60;0.00;6.00;232.00;14.20;217.00;33.90;40.00;199.00;6.59
31-01-2023 19:30;1003.70;0.00;5.00;220.00;13.10;199.00;33.20;43.00;86.00;6.58
31-01-2023 19:45;1003.70;0.00;3.80;228.00;14.20;216.00;32.40;46.00;68.00;6.57
31-01-2023 20:00;1003.80;0.00;4.50;236.00;13.10;193.00;31.50;50.00;5.00;6.56
31-01-2023 20:15;1003.70;0.00;3.40;233.00;9.80;221.00;30.50;53.00;1.00;6.56
31-01-2023 20:30;1003.90;0.00;1.50;241.00;5.50;228.00;29.70;56.00;0.00;6.56
31-01-2023 20:45;1004.20;0.00;1.40;241.00;5.50;219.00;29.00;59.00;0.00;6.55
31-01-2023 21:00;1004.20;0.00;0.60;253.00;5.50;243.00;28.40;61.00;0.00;6.55
31-01-2023 21:15;1004.50;0.00;0.70;241.00;3.30;258.00;27.80;64.00;0.00;6.54
31-01-2023 21:30;1004.60;0.00;0.50;252.00;3.30;255.00;27.20;68.00;0.00;6.54
31-01-2023 21:45;1004.90;0.00;0.70;247.00;4.40;221.00;26.80;75.00;0.00;6.54
31-01-2023 22:00;1005.00;0.00;0.10;258.00;3.30;247.00;26.50;76.00;0.00;6.53
31-01-2023 22:15;1005.20;0.00;0.10;261.00;1.10;245.00;26.40;77.00;0.00;6.53
31-01-2023 22:30;1005.50;0.00;0.00;278.00;1.10;278.00;25.90;79.00;0.00;6.53
31-01-2023 22:45;1005.70;0.00;0.00;265.00;1.10;251.00;25.80;81.00;0.00;6.53
31-01-2023 23:00;1005.90;0.00;0.30;269.00;2.20;226.00;25.70;78.00;0.00;6.53
31-01-2023 23:15;1005.90;0.00;0.10;273.00;1.10;278.00;25.50;77.00;0.00;6.52
31-01-2023 23:30;1005.90;0.00;0.00;272.00;0.10;281.00;25.20;77.00;0.00;6.52
31-01-2023 23:45;1006.00;0.00;0.00;279.00;2.20;272.00;25.30;76.00;0.00;6.52
01-02-2023 00:00;1006.00;0.00;0.20;269.00;1.10;253.00;25.10;78.00;0.00;6.52
01-02-2023 00:15;1006.10;0.00;0.20;273.00;3.30;247.00;24.90;77.00;0.00;6.52
01-02-2023 00:30;1006.20;0.00;0.00;277.00;3.30;223.00;24.50;77.00;0.00;6.52
01-02-2023 00:45;1006.00;0.00;0.10;289.00;0.10;274.00;24.30;75.00;0.00;6.52
01-02-2023 01:00;1006.20;0.00;0.10;282.00;0.10;290.00;24.50;74.00;0.00;6.52
01-02-2023 01:15;1006.20;0.00;0.10;283.00;0.10;286.00;24.20;77.00;0.00;6.52
01-02-2023 01:30;1006.20;0.00;0.10;271.00;1.10;129.00;24.20;82.00;0.00;6.51
01-02-2023 01:45;1006.10;0.00;2.00;124.00;9.80;153.00;25.10;81.00;0.00;6.51
01-02-2023 02:00;1006.20;0.00;1.40;95.00;8.80;138.00;25.70;79.00;0.00;6.51
01-02-2023 02:15;1006.10;0.00;0.50;83.00;3.30;79.00;25.60;79.00;0.00;6.51
01-02-2023 02:30;1006.10;0.00;0.00;86.00;0.10;82.00;25.30;80.00;0.00;6.51
01-02-2023 02:45;1006.00;0.00;0.10;75.00;0.10;80.00;24.90;83.00;0.00;6.51
01-02-2023 03:00;1006.00;0.00;0.10;42.00;0.10;75.00;24.50;86.00;0.00;6.51
01-02-2023 03:15;1005.90;0.00;0.00;96.00;1.10;130.00;24.60;85.00;0.00;6.51
01-02-2023 03:30;1005.90;0.00;0.00;82.00;0.00;81.00;24.30;88.00;0.00;6.51
01-02-2023 03:45;1005.60;0.00;0.00;80.00;0.00;83.00;24.00;90.00;0.00;6.51
01-02-2023 04:00;1005.60;0.00;0.00;81.00;0.00;80.00;23.90;91.00;0.00;6.50
01-02-2023 04:15;1005.60;0.00;0.00;80.00;0.00;80.00;23.50;93.00;0.00;6.50
01-02-2023 04:30;1005.60;0.00;0.00;80.00;0.00;80.00;23.10;96.00;0.00;6.50
01-02-2023 04:45;1005.50;0.00;0.00;80.00;0.00;80.00;22.90;99.00;0.00;6.50
01-02-2023 05:00;1005.50;0.00;0.00;80.00;0.00;80.00;22.60;99.00;0.00;6.49
01-02-2023 05:15;1005.50;0.00;0.00;80.00;0.00;80.00;22.50;99.00;0.00;6.49
01-02-2023 05:30;1005.40;0.00;0.00;80.00;0.00;80.00;22.40;99.00;0.00;6.49
01-02-2023 05:45;1005.40;0.00;0.00;80.00;0.00;80.00;22.30;99.00;0.00;6.49
01-02-2023 06:00;1005.40;0.00;0.00;80.00;0.00;80.00;22.20;99.00;0.00;6.49
01-02-2023 06:15;1005.60;0.00;0.00;92.00;0.00;79.00;22.40;99.00;0.00;6.48
01-02-2023 06:30;1005.90;0.00;0.10;106.00;2.20;111.00;22.50;99.00;0.00;6.48
01-02-2023 06:45;1005.90;0.00;1.60;87.00;4.40;96.00;22.60;99.00;0.00;6.48
01-02-2023 07:00;1005.90;0.00;3.00;86.00;6.60;77.00;22.90;99.00;0.00;6.48
01-02-2023 07:15;1006.00;0.00;2.80;88.00;6.60;81.00;23.00;99.00;0.00;6.48
01-02-2023 07:30;1006.20;0.00;1.10;107.00;6.60;146.00;23.20;99.00;4.00;6.48
01-02-2023 07:45;1006.40;0.00;1.90;108.00;5.50;135.00;23.50;99.00;6.00;6.48
01-02-2023 08:00;1006.60;0.00;4.50;108.00;10.90;128.00;24.20;99.00;17.00;6.48
01-02-2023 08:15;1006.70;0.00;4.30;46.00;13.10;106.00;24.80;95.00;63.00;6.48
01-02-2023 08:30;1006.80;0.00;5.20;102.00;15.30;67.00;25.10;94.00;36.00;6.48
01-02-2023 08:45;1007.10;0.00;6.10;88.00;13.10;73.00;25.40;91.00;22.00;6.48
01-02-2023 09:00;1007.10;0.00;6.40;107.00;10.90;140.00;25.80;90.00;26.00;6.48
01-02-2023 09:15;1007.00;0.00;5.40;96.00;13.10;126.00;26.40;86.00;55.00;6.48
01-02-2023 09:30;1007.10;0.00;4.50;104.00;8.80;78.00;28.00;77.00;500.00;6.66
01-02-2023 09:45;1007.10;0.00;5.60;93.00;12.00;73.00;28.80;70.00;570.00;6.76
01-02-2023 10:00;1007.10;0.00;4.10;86.00;10.90;86.00;29.80;66.00;629.00;6.79
01-02-2023 10:15;1007.20;0.00;3.70;133.00;10.90;131.00;30.70;61.00;690.00;6.80
01-02-2023 10:30;1007.20;0.00;1.70;125.00;7.70;130.00;31.90;60.00;747.00;6.81
01-02-2023 10:45;1007.20;0.00;3.10;132.00;7.70;124.00;32.80;57.00;796.00;6.82
01-02-2023 11:00;1007.10;0.00;2.90;108.00;7.70;145.00;33.70;54.00;846.00;6.83
01-02-2023 11:15;1007.10;0.00;3.30;137.00;9.80;146.00;34.50;53.00;896.00;6.85
01-02-2023 11:30;1007.10;0.00;2.90;113.00;12.00;83.00;35.20;50.00;940.00;6.86
01-02-2023 11:45;1007.20;0.00;3.10;146.00;8.80;165.00;35.60;48.00;980.00;6.89
01-02-2023 12:00;1007.00;0.00;1.70;122.00;8.80;115.00;36.90;45.00;1014.00;6.89
01-02-2023 12:15;1006.90;0.00;3.30;118.00;10.90;117.00;37.40;43.00;1045.00;6.90
01-02-2023 12:30;1006.80;0.00;3.40;130.00;12.00;79.00;37.60;40.00;1068.00;6.91
01-02-2023 12:45;1006.80;0.00;3.90;178.00;12.00;130.00;37.90;36.00;1092.00;6.91
01-02-2023 13:00;1006.60;0.00;3.60;161.00;15.30;130.00;38.40;21.00;1119.00;6.91
01-02-2023 13:15;1006.50;0.00;2.70;214.00;9.80;223.00;38.70;18.00;1129.00;6.91
01-02-2023 13:30;1006.50;0.00;3.50;171.00;13.10;242.00;39.10;17.00;1138.00;6.91
01-02-2023 13:45;1006.30;0.00;3.00;157.00;14.20;81.00;39.50;18.00;1138.00;6.92
01-02-2023 14:00;1006.20;0.00;3.00;149.00;12.00;188.00;39.90;18.00;1127.00;6.92
01-02-2023 14:15;1006.10;0.00;5.80;143.00;15.30;126.00;39.10;35.00;1114.00;6.92
01-02-2023 14:30;1006.00;0.00;6.50;241.00;14.20;218.00;38.00;41.00;1088.00;6.92
01-02-2023 14:45;1005.90;0.00;9.10;224.00;19.50;251.00;37.10;45.00;1066.00;6.92
01-02-2023 15:00;1005.70;0.00;5.90;215.00;19.50;239.00;38.10;45.00;1040.00;6.92
01-02-2023 15:15;1005.40;0.00;8.20;243.00;17.50;240.00;37.20;48.00;1013.00;6.92
01-02-2023 15:30;1005.20;0.00;5.70;211.00;14.20;234.00;37.90;46.00;976.00;6.92
01-02-2023 15:45;1005.10;0.00;8.60;242.00;19.50;258.00;37.40;48.00;939.00;6.92
01-02-2023 16:00;1004.90;0.00;10.40;240.00;20.40;191.00;36.70;49.00;901.00;6.92
01-02-2023 16:15;1004.80;0.00;9.00;228.00;17.50;213.00;36.70;48.00;848.00;6.92
01-02-2023 16:30;1004.70;0.00;12.00;235.00;24.90;253.00;36.40;50.00;822.00;6.92
01-02-2023 16:45;1004.60;0.00;12.30;238.00;25.80;233.00;36.20;51.00;762.00;6.92
01-02-2023 17:00;1004.50;0.00;12.10;241.00;28.50;249.00;35.90;51.00;707.00;6.92
01-02-2023 17:15;1004.40;0.00;8.60;223.00;19.50;201.00;36.60;48.00;654.00;6.92
01-02-2023 17:30;1004.40;0.00;9.80;234.00;24.00;270.00;36.50;49.00;596.00;6.92
01-02-2023 17:45;1004.30;0.00;9.10;227.00;22.20;249.00;36.20;50.00;540.00;6.91
01-02-2023 18:00;1004.30;0.00;9.90;237.00;22.20;255.00;35.50;52.00;474.00;6.91
01-02-2023 18:15;1004.40;0.00;10.30;228.00;20.40;200.00;35.30;53.00;403.00;6.88
01-02-2023 18:30;1004.40;0.00;8.40;222.00;24.00;176.00;35.30;54.00;359.00;6.80
01-02-2023 18:45;1004.60;0.00;9.40;233.00;21.30;235.00;34.60;54.00;297.00;6.70
01-02-2023 19:00;1004.80;0.00;10.80;233.00;23.10;216.00;33.30;60.00;237.00;6.61
01-02-2023 19:15;1005.10;0.00;7.50;213.00;16.40;217.00;32.40;64.00;136.00;6.58
01-02-2023 19:30;1005.30;0.00;8.30;202.00;25.80;214.00;31.70;68.00;49.00;6.57
01-02-2023 19:45;1005.50;0.00;6.80;208.00;20.40;222.00;31.00;70.00;37.00;6.56
01-02-2023 20:00;1006.00;0.00;9.60;206.00;26.70;223.00;30.30;72.00;15.00;6.56
01-02-2023 20:15;1006.30;0.00;9.20;203.00;24.00;200.00;29.20;81.00;0.00;6.55
01-02-2023 20:30;1006.70;0.00;9.20;198.00;33.90;175.00;28.60;83.00;0.00;6.55
01-02-2023 20:45;1007.10;0.00;11.40;191.00;25.80;188.00;27.90;84.00;0.00;6.54
01-02-2023 21:00;1007.20;0.00;8.50;210.00;22.20;151.00;27.40;89.00;0.00;6.54
01-02-2023 21:15;1007.50;0.00;7.00;198.00;19.50;224.00;26.80;92.00;0.00;6.54
01-02-2023 21:30;1007.50;0.00;8.60;200.00;20.40;205.00;26.50;93.00;0.00;6.53
01-02-2023 21:45;1007.80;0.00;8.70;183.00;17.50;126.00;26.20;95.00;0.00;6.53
01-02-2023 22:00;1008.00;0.00;7.90;183.00;21.30;190.00;26.00;93.00;0.00;6.53
01-02-2023 22:15;1007.80;0.00;5.60;164.00;14.20;147.00;25.90;92.00;0.00;6.53
01-02-2023 22:30;1007.90;0.00;4.50;182.00;14.20;166.00;25.80;90.00;0.00;6.53
01-02-2023 22:45;1007.80;0.00;4.50;183.00;16.40;146.00;25.70;88.00;0.00;6.53
01-02-2023 23:00;1007.90;0.00;4.10;185.00;12.00;132.00;25.70;88.00;0.00;6.53
01-02-2023 23:15;1008.00;0.00;4.30;187.00;10.90;217.00;25.60;86.00;0.00;6.52
01-02-2023 23:30;1008.20;0.00;4.80;193.00;14.20;156.00;25.50;86.00;0.00;6.52
01-02-2023 23:45;1008.50;0.00;4.90;177.00;12.00;157.00;25.20;90.00;0.00;6.52
02-02-2023 00:00;1008.10;0.00;5.20;145.00;14.20;157.00;25.20;92.00;0.00;6.52
02-02-2023 00:15;1008.40;0.00;5.60;153.00;14.20;103.00;25.30;87.00;0.00;6.52
02-02-2023 00:30;1009.10;0.00;7.80;233.00;16.40;261.00;25.10;90.00;0.00;6.52
02-02-2023 00:45;1009.20;0.00;6.90;238.00;13.10;248.00;25.00;92.00;0.00;6.52
02-02-2023 01:00;1009.10;0.00;7.10;233.00;21.30;202.00;24.70;96.00;0.00;6.52
02-02-2023 01:15;1009.10;0.00;7.30;247.00;17.50;287.00;24.20;99.00;0.00;6.52
02-02-2023 01:30;1009.00;0.00;6.50;239.00;15.30;213.00;24.10;99.00;0.00;6.52
02-02-2023 01:45;1008.70;0.00;4.30;234.00;8.80;210.00;24.10;99.00;0.00;6.52
02-02-2023 02:00;1008.70;0.00;5.70;239.00;10.90;233.00;23.90;99.00;0.00;6.51
02-02-2023 02:15;1008.70;0.00;6.50;241.00;14.20;247.00;23.70;99.00;0.00;6.51
02-02-2023 02:30;1008.70;0.00;6.20;237.00;14.20;231.00;23.60;99.00;0.00;6.51
02-02-2023 02:45;1008.60;0.00;7.80;244.00;17.50;232.00;23.80;99.00;0.00;6.51
02-02-2023 03:00;1008.40;0.00;7.50;230.00;15.30;230.00;24.00;95.00;0.00;6.51
02-02-2023 03:15;1008.80;0.00;7.40;236.00;17.50;239.00;24.20;86.00;0.00;6.51
02-02-2023 03:30;1008.50;0.00;6.30;231.00;20.40;189.00;24.50;85.00;0.00;6.51
02-02-2023 03:45;1008.60;0.00;9.80;236.00;21.30;247.00;23.20;98.00;0.00;6.51
02-02-2023 04:00;1008.70;0.50;3.60;240.00;12.00;232.00;21.60;99.00;0.00;6.50
02-02-2023 04:15;1008.70;0.00;2.30;233.00;7.70;231.00;21.50;99.00;0.00;6.50
02-02-2023 04:30;1008.70;0.00;7.90;243.00;19.50;246.00;21.20;99.00;0.00;6.50
02-02-2023 04:45;1008.70;0.00;8.00;231.00;26.70;221.00;20.90;99.00;0.00;6.49
02-02-2023 05:00;1008.20;0.00;4.10;206.00;16.40;225.00;21.00;99.00;0.00;6.49
02-02-2023 05:15;1008.50;0.00;3.40;212.00;8.80;220.00;20.80;99.00;0.00;6.49
02-02-2023 05:30;1008.10;0.00;4.40;233.00;13.10;218.00;20.80;99.00;0.00;6.48
02-02-2023 05:45;1007.90;0.00;2.50;210.00;10.90;229.00;20.90;99.00;0.00;6.48
02-02-2023 06:00;1007.90;0.00;4.30;239.00;9.80;224.00;20.90;99.00;0.00;6.48
02-02-2023 06:15;1008.40;0.00;7.60;244.00;17.50;238.00;21.10;99.00;0.00;6.48
02-02-2023 06:30;1008.10;0.00;6.00;237.00;15.30;258.00;21.00;99.00;0.00;6.48
02-02-2023 06:45;1008.30;0.00;5.70;228.00;14.20;225.00;20.90;99.00;0.00;6.47
02-02-2023 07:00;1008.20;0.00;3.60;237.00;13.10;251.00;20.80;99.00;0.00;6.47
02-02-2023 07:15;1008.80;0.00;2.60;249.00;6.60;224.00;20.80;99.00;0.00;6.47
02-02-2023 07:30;1008.90;0.00;4.30;248.00;10.90;235.00;21.00;99.00;0.00;6.47
02-02-2023 07:45;1008.90;0.00;2.70;253.00;9.80;220.00;21.10;99.00;0.00;6.47
02-02-2023 08:00;1008.80;0.00;2.70;246.00;7.70;221.00;21.10;99.00;0.00;6.47
02-02-2023 08:15;1009.20;0.25;1.40;242.00;5.50;241.00;21.10;99.00;0.00;6.47
02-02-2023 08:30;1009.60;0.25;9.00;243.00;19.50;232.00;20.40;99.00;9.00;6.47
02-02-2023 08:45;1009.60;0.25;6.10;240.00;13.10;231.00;20.30;99.00;16.00;6.46
02-02-2023 09:00;1009.90;0.00;3.10;234.00;8.80;212.00;20.60;99.00;16.00;6.46
02-02-2023 09:15;1010.10;0.25;3.20;239.00;8.80;236.00;20.60;99.00;20.00;6.46
02-02-2023 09:30;1009.90;0.00;1.30;251.00;6.60;257.00;21.00;99.00;69.00;6.47
02-02-2023 09:45;1009.70;0.00;0.10;222.00;3.30;217.00;21.40;99.00;114.00;6.50
02-02-2023 10:00;1009.60;0.00;4.00;238.00;8.80;230.00;21.70;99.00;132.00;6.52
02-02-2023 10:15;1009.60;0.00;4.30;228.00;10.90;216.00;22.00;99.00;156.00;6.54
02-02-2023 10:30;1009.80;0.00;6.40;243.00;14.20;225.00;22.30;99.00;199.00;6.58
02-02-2023 10:45;1009.60;0.00;6.60;244.00;14.20;210.00;22.20;99.00;176.00;6.60
02-02-2023 11:00;1009.50;0.00;7.20;241.00;13.10;225.00;22.80;99.00;269.00;6.73
02-02-2023 11:15;1009.50;0.00;7.50;235.00;19.50;241.00;23.60;99.00;428.00;6.81
02-02-2023 11:30;1009.40;0.00;6.20;240.00;17.50;215.00;23.90;99.00;332.00;6.78
02-02-2023 11:45;1009.60;0.00;7.60;235.00;15.30;238.00;23.60;99.00;258.00;6.76
02-02-2023 12:00;1009.60;0.00;5.80;237.00;12.00;243.00;24.20;99.00;263.00;6.80
02-02-2023 12:15;1009.70;0.00;6.60;234.00;16.40;211.00;24.00;99.00;260.00;6.77
02-02-2023 12:30;1009.60;0.00;6.10;240.00;13.10;228.00;24.00;99.00;177.00;6.71
02-02-2023 12:45;1009.70;0.00;4.60;236.00;12.00;206.00;24.20;99.00;205.00;6.71
02-02-2023 13:00;1009.60;0.00;4.30;228.00;12.00;197.00;24.70;99.00;231.00;6.74
