latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
7.62479,-67.0625,331.84,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,301.94,4.19,D
7.62571,-68.7643,356.32,0.43,0.38,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.58,12.96,D
7.62579,-68.40159,335.73,0.42,0.38,2023-05-04,1747,N,VIIRS,l,2.0NRT,305.23,3.61,D
7.6286,-68.76876,338.12,0.43,0.38,2023-05-04,1747,N,VIIRS,l,2.0NRT,302.97,12.96,D
7.62921,-68.76485,342.21,0.43,0.38,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.25,12.96,D
7.62985,-67.79803,335.28,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,304.45,5.15,D
7.63211,-67.80583,338.26,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,304.23,10.94,D
7.63268,-67.80219,337.67,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.98,10.94,D
7.63322,-62.57533,337,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.07,9.35,D
7.63385,-62.57085,349.9,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,307.29,9.35,D
7.63428,-67.99345,350.43,0.41,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.93,8.77,D
7.63448,-62.56636,335.35,0.49,0.4,2023-05-04,1747,N,VIIRS,l,2.0NRT,307.9,5.63,D
7.63664,-66.98527,349.66,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.57,28.55,D
7.63689,-70.32904,330.72,0.51,0.41,2023-05-04,1747,N,VIIRS,n,2.0NRT,299.66,2.3,D
7.63822,-62.56687,335.73,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.19,4.55,D
7.6386,-67.17278,336.09,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.33,2.33,D
7.63937,-69.87975,333.56,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.33,8.03,D
7.64312,-70.64874,333.16,0.54,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,297.87,6.72,D
7.64502,-66.99732,342.17,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.38,4.27,D
7.64782,-67.00134,345.36,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.78,10.15,D
7.65471,-67.86156,333.76,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.33,2.7,D
7.65505,-66.51309,353.87,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,307.95,15.11,D
7.65672,-62.06187,339.26,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.51,8.52,D
7.65678,-66.68069,340.84,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.75,1.91,D
7.6576,-66.40684,337.23,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.79,3.21,D
7.66384,-71.76689,335.63,0.42,0.45,2023-05-04,1747,N,VIIRS,n,2.0NRT,295.34,3.3,D
7.66395,-70.18462,336.24,0.5,0.41,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.3,10.1,D
7.66555,-66.99689,336.05,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.61,2.06,D
7.66575,-68.34975,338.07,0.42,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.31,4.76,D
7.66591,-67.72194,347.88,0.4,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.72,12.57,D
7.66595,-67.76645,346.05,0.4,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.68,6.98,D
7.66608,-66.99338,340.38,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.96,4.8,D
7.66646,-62.04872,344.77,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.21,6.42,D
7.66692,-66.65393,348.52,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.6,26.07,D
7.66962,-62.05406,338.21,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.8,6.42,D
7.66995,-66.99039,343.03,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.97,5.12,D
7.67024,-66.65444,347.45,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,312.4,26.07,D
7.67031,-62.04931,338.74,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.73,6.42,D
7.67356,-66.65495,347.08,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,307.04,17.68,D
7.67972,-66.05846,347.32,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.89,7.07,D
7.6806,-66.72018,331.26,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.77,2.06,D
7.68274,-66.99594,356.91,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.48,5.94,D
7.68286,-69.58554,334.68,0.47,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.19,7.74,D
7.68303,-66.05897,341.13,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.27,4.16,D
7.68352,-66.65647,346.55,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,307.34,11.55,D
7.68607,-66.99645,338.79,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.5,5.94,D
7.69761,-67.07731,331.83,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.14,1.44,D
7.69874,-66.98046,336.74,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.23,2.2,D
7.70293,-65.92677,348.47,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.94,6.84,D
7.70345,-65.92328,334.66,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.6,3.56,D
7.70505,-67.60257,351.99,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,304.02,14.76,D
7.70573,-65.93074,346.5,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.95,6.84,D
7.70625,-65.92726,345.97,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.83,6.84,D
7.70825,-67.33623,353.55,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.78,6.49,D
7.70842,-67.60309,332.33,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,304.29,14.76,D
7.70905,-65.93125,355.08,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.3,28.04,D
7.71198,-67.94215,338.11,0.41,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.39,3.29,D
7.71263,-63.85729,338.21,0.43,0.38,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.52,4.8,D
7.71272,-66.64313,334.47,0.38,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,305.67,2.5,D
7.71325,-66.63964,336.33,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.03,2.5,D
7.71444,-66.18811,346.01,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.45,5.28,D
7.71919,-65.95415,350.5,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.04,14.28,D
7.71954,-66.84397,342.41,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.45,7.76,D
7.71994,-66.81902,350.8,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.64,8.83,D
7.72286,-66.84449,338.2,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.51,7.76,D
7.7234,-66.84099,336.04,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.26,7.76,D
7.72342,-63.95398,338.24,0.43,0.38,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.99,5.75,D
7.72345,-68.85599,335.49,0.44,0.38,2023-05-04,1747,N,VIIRS,l,2.0NRT,302.31,4.08,D
7.72379,-66.81604,331.74,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.57,1.57,D
7.72442,-72.23492,332.06,0.45,0.47,2023-05-04,1747,N,VIIRS,n,2.0NRT,294.49,6.03,D
7.72514,-69.09264,344.76,0.45,0.39,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.26,17.44,D
7.72608,-67.33172,337.75,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.7,8.78,D
7.72718,-70.79585,340.24,0.54,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,297.57,5.23,D
7.72943,-67.33224,354.05,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.64,8.78,D
7.73483,-66.81059,348.6,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.37,4.75,D
7.73504,-67.34036,336.57,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,301.14,3.46,D
7.73558,-67.33682,341.31,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.84,5.27,D
7.73715,-66.92607,345.16,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.45,5.32,D
7.73815,-66.8111,341.9,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.46,3.5,D
7.74602,-72.29098,330.72,0.45,0.47,2023-05-04,1747,N,VIIRS,n,2.0NRT,292.97,3.06,D
7.7468,-66.86314,346.03,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.17,6.61,D
7.74872,-72.29009,335.63,0.45,0.47,2023-05-04,1747,N,VIIRS,n,2.0NRT,291.02,3.25,D
7.75066,-66.86015,339.93,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.43,3.49,D
7.75081,-64.23898,337.43,0.42,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.8,3.44,D
7.75096,-67.14739,330.54,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,300.73,1.22,D
7.75155,-66.74531,334.65,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.86,2.74,D
7.7529,-69.10117,338.13,0.45,0.39,2023-05-04,1747,N,VIIRS,l,2.0NRT,301.49,6.1,D
7.75299,-64.863,342.32,0.4,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,309.5,9.01,D
7.75352,-64.85938,348.8,0.4,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,307.51,9.66,D
7.75371,-64.24323,340.38,0.42,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.94,2.49,D
7.75426,-64.23949,344.17,0.42,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.6,3.44,D
7.76063,-66.61839,331.05,0.38,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,302.97,2.61,D
7.76553,-74.97202,367,0.34,0.56,2023-05-04,1747,N,VIIRS,h,2.0NRT,292.96,8.34,D
7.77133,-63.57933,340.95,0.44,0.39,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.24,5.61,D
7.77194,-64.68707,343.29,0.4,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.76,2.94,D
7.77231,-66.47431,338.33,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.55,4.78,D
7.77299,-71.63141,355.82,0.41,0.45,2023-05-04,1747,N,VIIRS,n,2.0NRT,296.69,11.5,D
7.77547,-63.57582,346.47,0.44,0.39,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.22,3.15,D
7.77562,-66.47482,331.64,0.38,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.8,3.29,D
7.77624,-62.51653,330.07,0.5,0.41,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.23,4.6,D
7.77976,-66.29066,332.26,0.38,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.96,2.8,D
7.78465,-66.28075,340.53,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.24,4.44,D
7.78858,-66.63405,351.16,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,308.41,10.67,D
7.79014,-67.09218,336.12,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.52,2.7,D
7.79069,-67.20044,332.43,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,299.86,1.52,D
7.7919,-66.63455,349.9,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,308.05,9.68,D
7.79608,-66.51777,346.9,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.87,3.57,D
7.80029,-68.20596,332.19,0.41,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,302.23,2.19,D
7.80128,-71.03135,330.81,0.56,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,297.57,2.85,D
7.80217,-62.22413,351.49,0.52,0.41,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.31,11.84,D
7.80222,-62.08402,333.98,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.33,2.97,D
7.80289,-62.07924,345.53,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.33,5.75,D
7.80458,-62.08136,350.62,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.13,9.25,D
7.80558,-70.56765,346.12,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,299.34,12.71,D
7.80637,-70.56289,334.24,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,298.75,12.71,D
7.80685,-67.15321,350.2,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.06,13.64,D
7.8079,-70.56514,354.77,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.32,32.85,D
7.80866,-70.56037,337.75,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,297.93,8.92,D
7.81018,-67.15372,348.38,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.88,13.64,D
7.8102,-70.56351,367,0.53,0.42,2023-05-04,1747,N,VIIRS,h,2.0NRT,298.65,16.83,D
7.81305,-67.53555,335.97,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,300.9,2.3,D
7.81455,-67.08874,339.54,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.12,5.52,D
7.81615,-67.07819,349,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.58,7.15,D
7.81803,-63.0561,330.3,0.47,0.4,2023-05-04,1747,N,VIIRS,l,2.0NRT,301.25,3.63,D
7.81822,-67.07935,337.37,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.25,4.03,D
7.81876,-67.07583,330.33,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,304,4.55,D
7.81904,-67.29604,340.85,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.16,4.87,D
7.81977,-67.53659,336.41,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,303,2.85,D
7.8208,-66.57845,335.64,0.38,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,306.6,3.94,D
7.82228,-63.05237,336.59,0.47,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.47,8.46,D
7.82326,-67.09091,334.36,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.34,2.22,D
7.82537,-66.68243,342.87,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.73,7.02,D
7.82643,-66.67547,367,0.39,0.36,2023-05-04,1747,N,VIIRS,h,2.0NRT,307.03,13.47,D
7.83008,-70.01622,330.42,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,298.85,2.74,D
7.83024,-67.31226,334.08,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,305.73,9.17,D
7.83027,-66.67249,335.63,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.98,13.47,D
7.83079,-67.30873,348.67,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.37,9.41,D
7.83095,-66.69041,351.26,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.55,5.65,D
7.83191,-66.84045,350.68,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,307.67,34.2,D
7.83253,-66.67996,345.19,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.31,5.65,D
7.83365,-66.9409,332.07,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,302.2,2.08,D
7.83427,-66.69092,350.54,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.08,5.65,D
7.83524,-66.84095,355.73,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.01,12.43,D
7.83638,-66.67699,335.88,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.16,3.7,D
7.83691,-66.67351,338.56,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.36,3.7,D
7.83751,-70.01743,335.16,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,299.93,7.55,D
7.84194,-70.01358,344.68,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.74,7.55,D
7.84336,-66.89941,332.44,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.01,2.72,D
7.84566,-66.90063,336.44,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.56,3.04,D
7.84772,-66.55766,347.73,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.98,5.21,D
7.84825,-66.55418,351.39,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.32,5.21,D
7.84919,-64.51765,335.46,0.41,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.04,1.21,D
7.8496,-66.83601,336.6,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,299.79,2.3,D
7.85156,-66.55469,339.27,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.75,4.56,D
7.85744,-68.10847,338.39,0.41,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.14,5.53,D
7.85876,-66.9707,331.85,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.8,0.95,D
7.85898,-67.01376,337.54,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.96,5.89,D
7.85908,-74.9888,331.87,0.34,0.56,2023-05-04,1747,N,VIIRS,n,2.0NRT,290.31,2.44,D
7.86073,-69.40604,335.54,0.46,0.39,2023-05-04,1747,N,VIIRS,l,2.0NRT,301.36,6.14,D
7.86342,-67.2522,337.19,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,300,2.47,D
7.86422,-74.98972,334.85,0.34,0.56,2023-05-04,1747,N,VIIRS,n,2.0NRT,289.06,2.84,D
7.86609,-65.37411,342.03,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.82,25.46,D
7.86622,-64.66381,339.41,0.41,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.26,3.08,D
7.86662,-65.37058,349.26,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.94,25.46,D
7.86681,-61.7338,343.67,0.55,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.88,34.39,D
7.87099,-61.70373,347.91,0.55,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,296.69,8.2,D
7.87278,-65.37512,346.62,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.2,15.36,D
7.87494,-61.70428,349.07,0.55,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,300,11.45,D
7.87577,-65.18291,340.71,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,297.28,11.42,D
7.87718,-65.36855,349.21,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.23,86.32,D
7.87888,-61.70484,348.46,0.55,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,295.03,11.45,D
7.88105,-65.36551,334.98,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.07,3.16,D
7.88495,-67.33524,349.58,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.21,11.74,D
7.88708,-67.33618,344.79,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.52,4.68,D
7.89504,-69.61285,332.02,0.47,0.4,2023-05-04,1747,N,VIIRS,l,2.0NRT,300.47,2.48,D
7.89606,-66.37302,334.99,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.23,5.28,D
7.89658,-66.36955,339.57,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.28,5.28,D
7.89937,-66.37353,333.63,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.19,3.09,D
7.8999,-66.37006,350.34,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.56,3.09,D
7.90074,-67.24776,337.74,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.67,2.61,D
7.90423,-71.18667,334.33,0.57,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,295.65,4.77,D
7.91098,-67.3145,333.48,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,304.63,3.12,D
7.92155,-67.15714,332.54,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.13,2.19,D
7.92526,-67.62324,331.3,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,304.25,1.58,D
7.92716,-67.32062,338.19,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.8,3.16,D
7.92737,-67.386,335.3,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,302.11,4.51,D
7.9283,-62.63274,336.2,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,293.94,4.4,D
7.92865,-61.83415,351.39,0.55,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,306,10.89,D
7.92894,-62.6283,333.98,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.11,4.4,D
7.92937,-61.82918,337.86,0.55,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,296.5,6.17,D
7.92991,-62.63167,347.92,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.83,8.75,D
7.93038,-67.1441,333.97,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.51,1.46,D
7.93185,-61.83964,336.9,0.55,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,301.43,10.89,D
7.93207,-61.83684,355.19,0.55,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.31,23.14,D
7.93257,-61.83469,348.18,0.55,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.78,10.89,D
7.9333,-67.3252,335.27,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.11,2.18,D
7.93422,-67.43072,335.82,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,304.21,4.15,D
7.93639,-70.57235,335.62,0.53,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,298.9,4.64,D
7.94387,-67.47961,348.82,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.69,6.28,D
7.94489,-61.77269,339.24,0.55,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.02,7.36,D
7.94583,-61.77064,337.15,0.55,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.85,7.64,D
7.95536,-67.27067,339.72,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.68,3.51,D
7.95579,-61.89569,335.04,0.54,0.42,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.94,3.39,D
7.95673,-66.61792,342,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.11,3.6,D
7.95753,-67.25654,337.8,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.73,2.97,D
7.95837,-66.69654,333.98,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.84,1.89,D
7.96106,-62.35474,331.78,0.51,0.41,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.98,2.19,D
7.96153,-64.34739,331.67,0.42,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.91,3.48,D
7.96169,-66.69704,338.23,0.38,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.35,1.89,D
7.96285,-67.67744,348,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.98,9.21,D
7.9634,-62.6908,344.16,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.9,9.15,D
7.96703,-62.44822,334.71,0.5,0.41,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.45,2.96,D
7.96721,-62.44503,345.81,0.5,0.41,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.09,8.87,D
7.96768,-62.44358,335.62,0.5,0.41,2023-05-04,1747,N,VIIRS,n,2.0NRT,299.44,6.1,D
7.97063,-69.81717,331.72,0.48,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,299,2.09,D
7.97558,-71.13889,331.57,0.57,0.43,2023-05-04,1747,N,VIIRS,n,2.0NRT,292.93,6.29,D
7.97649,-67.26669,337.19,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.74,2.96,D
7.97752,-67.76096,345.41,0.4,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,303.47,4.67,D
7.98611,-62.58479,348.59,0.5,0.41,2023-05-04,1747,N,VIIRS,n,2.0NRT,306.87,9.84,D
7.98631,-62.68993,343.22,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.8,61.42,D
7.98972,-71.6302,332.95,0.4,0.45,2023-05-04,1747,N,VIIRS,n,2.0NRT,292.06,4.63,D
7.99002,-62.69058,349.22,0.49,0.4,2023-05-04,1747,N,VIIRS,n,2.0NRT,299.19,21.64,D
7.99483,-67.67143,330.97,0.4,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,303.37,3.15,D
7.99765,-67.67548,348.94,0.4,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,305.36,7.95,D
8.00089,-66.83937,330.97,0.39,0.36,2023-05-04,1747,N,VIIRS,l,2.0NRT,302.47,1.57,D
8.00368,-66.84338,346.62,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,302.65,4.72,D
8.00421,-66.83988,347.81,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.69,4.01,D
8.00753,-66.84039,332.34,0.39,0.36,2023-05-04,1747,N,VIIRS,n,2.0NRT,300.94,4.01,D
8.00903,-64.31191,332.08,0.42,0.37,2023-05-04,1747,N,VIIRS,l,2.0NRT,304.48,2.84,D
8.01819,-67.85635,339.74,0.4,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.64,5.43,D
8.02025,-72.62634,340.45,0.47,0.48,2023-05-04,1747,N,VIIRS,n,2.0NRT,298.46,5.47,D
8.02332,-64.58891,341.23,0.41,0.37,2023-05-04,1747,N,VIIRS,n,2.0NRT,304.89,3.61,D
